filename,calculated_capacity,average_temp
00615.csv,1.3899539290082379,9.107348123924286
00617.csv,1.3810209162024034,9.130771034502459
00619.csv,1.3657057252586022,8.992551580601848
00621.csv,1.3605840625277992,9.231359734947882
00625.csv,1.3541317217523106,9.162493288640976
00627.csv,1.3457917456364916,9.134257869733533
00629.csv,1.3360558120872545,9.18484525699281
00631.csv,1.3247737358992493,9.18370797477256
00633.csv,1.3191291872288664,9.203017101778606
00637.csv,1.367873984539722,9.299503499058929
00641.csv,1.3912307073348797,9.28944545990937
00643.csv,1.3607844072185145,9.05184185572427
00645.csv,1.3472896371683714,9.194466732219537
00647.csv,1.3350574468110445,9.110019744096787
00649.csv,1.318834294417132,9.140048504170558
00653.csv,1.316957022585791,9.203279142139381
00655.csv,1.2993730365839424,9.178784880974902
00657.csv,1.2892392062896227,9.113082959089489
00659.csv,1.2838968526887573,9.210384074001754
00661.csv,1.2742366897801438,9.240696873565602
00665.csv,1.2675983234390251,9.20388759220217
00667.csv,1.2581128266627501,9.074732734307196
00669.csv,1.2521295579660174,9.284553522064957
00671.csv,1.2466592070808287,9.278055829811553
00673.csv,1.236950215215415,9.291564701224955
00677.csv,1.2350475107708854,9.355151319972961
00679.csv,1.2282348898670952,9.28665491347038
00681.csv,1.2190105640574165,9.22991166105174
00683.csv,1.209014211752456,9.20139902434801
00685.csv,0.9950315729854373,8.597060846165823
00689.csv,1.3207321934571266,9.288665327904733
00693.csv,1.3016888851325121,9.33585221437924
00695.csv,1.2785390478574299,9.32926646221687
00697.csv,1.2637980609355954,9.383762210604095
00699.csv,1.2587287475184556,9.589886395529737
00701.csv,1.2479034798362338,9.639322395232108
00705.csv,1.254662337409582,9.681853166631827
00709.csv,1.2702054718843712,9.68372692246078
00711.csv,1.2511412449975037,9.634758262270664
00713.csv,1.2318277080611157,9.535209370824223
00715.csv,1.226144275053625,9.57696453091379
00717.csv,0.5499070991297903,7.986617350657749
00721.csv,1.3577247203428369,9.711668066652615
00725.csv,1.2965798907455637,9.566650041589236
00727.csv,1.2742359538280577,9.51139838802769
00729.csv,1.266170000720909,9.551073894268333
00731.csv,1.2472020586346273,9.542384594709032
00733.csv,1.2372338928017794,9.535909684151902
00739.csv,1.7267373176497647,30.640949446574556
00741.csv,1.703309659597071,30.124405619737406
00743.csv,1.6946311514603167,29.862872059815217
00745.csv,1.6864644094627137,29.859919675702322
00747.csv,1.6827330030500585,30.2598280596013
00751.csv,1.4509209151835616,29.973924840007374
00753.csv,1.6692009174199358,30.50975163866857
00755.csv,1.6641324687253916,30.16630624001084
00757.csv,1.6504800972814284,29.826888310802694
00759.csv,1.6435995288658558,29.633591771546506
00763.csv,1.6416184947966495,29.582559676713274
00765.csv,1.6342586864603739,29.628629386406324
00767.csv,1.6264235902091235,29.505036282294938
00769.csv,1.6221640366926977,29.542993279723373
00771.csv,1.614270883642677,29.49476615240657
00775.csv,1.6119024073450914,29.428089801025532
00777.csv,1.6037192059057546,29.474559207639455
00779.csv,1.5964880905058867,29.50373643254207
00781.csv,1.5887072322303037,29.451018364396155
00783.csv,1.5844407894071648,29.496848972290852
00787.csv,1.6037571260353916,29.777590443812763
00791.csv,1.5985570579303119,30.487088599169997
00793.csv,1.589598013120183,30.660872534548822
00795.csv,1.5792673352946427,30.567716102843676
00797.csv,1.5732726471204599,30.380474570253128
00799.csv,1.5672700169319425,30.339125581013977
00803.csv,1.5627165351564392,30.68039338561878
00805.csv,1.5585450796979239,30.983712607923195
00807.csv,1.5514983692788267,30.920370654566437
00809.csv,1.55163198049045,30.923673418971507
00811.csv,1.540031023569856,30.58067583483
00815.csv,1.5339139808336064,30.355470512506674
00817.csv,1.5289012319749746,30.734584000686848
00819.csv,1.5215984835233785,30.656126260274906
00821.csv,1.509176525315765,30.298975910781532
00823.csv,1.5016564225408406,30.071873039600124
00827.csv,1.5019938575872078,30.102663763334675
00829.csv,1.5017625910370025,30.522207847326552
00831.csv,1.4946862155522451,30.771449683682345
00833.csv,1.4866143532159535,30.719539032067118
00835.csv,1.4788899466334124,30.34274221163518
00839.csv,0.06303133299418334,7.053107732407168
00843.csv,0.06317622581648272,7.037684640890173
00845.csv,0.06327883494248965,7.3071758624128025
00847.csv,0.0636884106152638,6.346270155209729
00849.csv,0.07299471390522236,6.18195132419289
00852.csv,0.0728581613762418,7.0897428657380805
00854.csv,0.07326415281045379,7.0745585145940515
00856.csv,0.07386057146419452,6.83807720752204
00858.csv,0.07396455554699014,6.905531314427928
00860.csv,0.06167512279358422,5.0213404527293894
00864.csv,0.07449197054717012,7.346938321672745
00866.csv,0.07460314287505918,6.807814317623694
00868.csv,0.0622288800595513,6.265702510846648
00870.csv,0.06274706369229888,5.000182505231694
00872.csv,0.07533260984386467,7.381383129698109
00876.csv,0.06547362392455686,6.575272524240069
00878.csv,0.07567331667280591,7.36754040944697
00880.csv,0.06344223944930638,6.519743640501912
00882.csv,0.07644728199099707,7.485058607612002
00884.csv,0.06407999994700207,6.451883128725691
00888.csv,0.07675793785759313,7.528060868099966
00890.csv,0.0642964618926074,5.8481597802764655
00892.csv,0.064448174428435,6.864607686626168
00894.csv,0.06458976925615167,7.030218379032424
00896.csv,0.06474988297255482,6.991405238046444
00900.csv,0.06501058119070662,5.29522999098307
00904.csv,0.06517082001372212,5.641110469693744
00906.csv,0.07848534149959321,7.489394438775627
00908.csv,0.06535112668866558,6.877145464375793
00910.csv,0.0658878820587578,5.5900489999464
00912.csv,0.06594225634882979,7.179234270806046
00916.csv,0.06605185660580666,6.107571827473417
00918.csv,0.06612632366281397,7.252986092365276
00920.csv,0.06642958034317432,7.010344595303452
00922.csv,0.06650406360968988,5.1720694770580105
00924.csv,0.06670968456192865,7.09068002903669
00928.csv,0.06714472599318112,6.913910429775631
00930.csv,0.06716354274349183,7.174348162604937
00932.csv,0.06735043414223076,7.155879503970302
00934.csv,0.06761930714177207,6.911515795701221
00936.csv,0.06777794305491137,5.7295492438893705
00940.csv,0.06790934513850065,6.1265533006279815
00942.csv,0.06796608349490313,5.827521336533555
00944.csv,0.06776092620702052,6.805658499708932
00946.csv,0.05421232433201262,4.6003431316492085
00948.csv,0.06838267342965486,6.385992243030692
00952.csv,1.5442620688212858,7.797759046546378
00956.csv,1.5718322778098561,7.691627278593096
00958.csv,1.562027274687759,7.729962157406607
00960.csv,1.5523864951083335,7.803941424644863
00962.csv,1.5345532041377894,7.812314534030622
00964.csv,1.526780457771774,7.878135410405465
00968.csv,1.5090177670954743,7.861710319041926
00970.csv,1.50103098557532,7.829123467160474
00972.csv,1.4896060971342742,7.866401779717936
00974.csv,1.4796021028890964,7.890402988218805
00976.csv,1.465524474129752,7.957319888999729
00980.csv,1.4557900312876972,7.853353365198467
00982.csv,1.4430021600591834,7.905332931376409
00984.csv,1.4281863262253092,7.900313677560079
00986.csv,1.4132630029261084,7.845202612978068
00988.csv,1.403930515450718,8.057734955108291
00992.csv,1.3922675098496562,7.932070467077055
00994.csv,1.3850772450013091,8.073594990583723
00996.csv,1.3746420518230156,8.059109245953731
00998.csv,1.3555052680889346,8.04171240438727
01000.csv,1.353108597205731,8.188083105175297
01004.csv,1.3417645075324764,8.076023571621693
01006.csv,1.327851221368475,8.073523461629664
01008.csv,1.3157749888319792,8.010983101586666
01010.csv,1.3043785624250162,7.971915348587256
01013.csv,1.6992604095595596,52.16842836218989
01014.csv,0.0,56.971602535022825
01015.csv,1.8884006053214246,53.59876537261864
01016.csv,0.0,58.22264313964562
01017.csv,1.8690828219538909,53.66565709956769
01018.csv,0.0,58.45823416288107
01019.csv,1.8597971171394494,53.74054256627806
01020.csv,0.0,58.62909167551116
01021.csv,1.8470068570258,53.7739163730174
01023.csv,0.0,44.49270368350236
01025.csv,1.8384330204264767,53.89374515017839
01026.csv,0.0,58.81681120338247
01027.csv,1.8372370113077037,53.91272700847066
01028.csv,0.0,58.90608524540717
01029.csv,1.8244406741032526,53.972077348009066
01030.csv,0.0,59.03628436991956
01031.csv,1.8114795300185171,53.982017156661335
01032.csv,0.0,58.96714196071087
01033.csv,1.7999373595017132,54.03353581011448
01035.csv,0.0,44.48478505181307
01037.csv,1.809058621074547,54.16353531558624
01038.csv,0.0,59.23027152585493
01039.csv,1.7935708354155577,54.14811655823012
01040.csv,0.0,58.72472774460882
01041.csv,1.7807208650751336,54.20749157832823
01042.csv,0.0,58.849653911546525
01043.csv,1.7675897419876487,54.246895220058335
01044.csv,0.0,58.87060052404316
01045.csv,1.7639790504514126,54.307390968345594
01047.csv,0.0,44.47877471608685
01049.csv,1.7934599588076672,54.468237603
01050.csv,0.0,59.68692929156857
01051.csv,1.790803347268506,54.41801858457704
01052.csv,0.0,59.21660911047049
01053.csv,1.7777174057572478,54.46163187228552
01054.csv,0.0,59.20593033622401
01055.csv,1.7635641012354244,54.5218085507057
01056.csv,0.0,59.398072123126695
01057.csv,1.745170099164453,54.51439449654141
01059.csv,0.0,44.47883224931957
01061.csv,1.7636027173540207,54.60463648254458
01062.csv,0.0,59.45954658116524
01063.csv,1.7485750455740112,54.6717789250689
01064.csv,0.0,59.1237591833285
01065.csv,1.7327325627125578,54.66175787145108
01066.csv,0.0,59.1314828753749
01067.csv,1.727491327284512,54.67837058097752
01068.csv,0.0,59.14569038197956
01069.csv,1.7088065262725431,54.69691762715559
01071.csv,0.0,44.522489337883854
01073.csv,1.7400330448378605,54.770732575762935
01074.csv,0.0,59.29551221716879
01075.csv,1.7128264934640507,54.72093516575865
01076.csv,0.0,58.74880990353762
01077.csv,1.705269653395496,54.7259564349601
01078.csv,0.0,58.71624870821753
01079.csv,1.6887991857056948,54.72380048824156
01080.csv,0.0,58.868623091991765
01081.csv,1.6941492937285076,54.78453445603004
01083.csv,0.0,44.47258877998002
01085.csv,1.7017295302707467,54.82597143539723
01086.csv,0.0,59.26043577536492
01087.csv,1.685023991897204,54.77217510616687
01088.csv,0.0,58.75738540297207
01089.csv,1.67798635224811,54.773687863001726
01090.csv,0.0,58.817361017867846
01091.csv,1.6575987399221979,54.787585355125096
01092.csv,0.0,58.4913550621301
01093.csv,1.6621767249393997,54.832127646167216
01095.csv,0.0,44.49240311251121
01097.csv,1.6834485291528756,54.90298688827846
01098.csv,0.0,59.162712384097375
01099.csv,1.6629099242498775,54.84297549246377
01100.csv,0.0,58.62849748796529
01101.csv,1.6568950495645578,54.839236901906226
01102.csv,0.0,59.07336253811034
01103.csv,1.6370997227517996,54.81156521364198
01104.csv,0.0,58.44798271357952
01105.csv,1.6292154903514537,54.85115199176626
01107.csv,0.0,44.49521250378918
01109.csv,0.45455913076333687,33.565840935397866
01111.csv,0.0,25.490489231679653
01113.csv,0.5506018108368264,34.574370950532284
01114.csv,0.0,28.46239158637717
01115.csv,0.5548510638848427,34.79154884040845
01116.csv,0.0,28.25651434412295
01117.csv,0.557375436284391,34.92774320802735
01118.csv,0.0,28.47810122528288
01119.csv,0.5501814209994051,34.81919728302559
01120.csv,0.0,28.608946280922627
01121.csv,0.5468315755670661,34.739825111005
01123.csv,0.0,25.357170467250395
01125.csv,0.5395436866545879,34.37819120939216
01127.csv,0.0,26.065898426474185
01129.csv,0.5439327552101051,34.42304050648032
01130.csv,0.0,28.633027800792213
01131.csv,0.5412264722109816,34.43234023490978
01132.csv,0.0,28.72803617657308
01133.csv,0.544096694698529,34.05014768516768
01134.csv,0.0,28.36820589027669
01135.csv,0.5361066741091796,34.41889808023597
01136.csv,0.0,28.96390456989283
01137.csv,0.527700883592661,33.739597358994516
01139.csv,0.0,25.69210783971801
01141.csv,1.7589308643239003,44.05197373734593
01143.csv,0.0,45.13447022020784
01145.csv,1.779334361491156,46.65340516931776
01146.csv,0.0,47.53392525464442
01147.csv,1.7785491737335553,46.61730950770032
01148.csv,0.0,47.44105838516457
01149.csv,1.7776585688302349,46.6029597404328
01150.csv,0.0,47.41505461613595
01151.csv,1.7774619151178923,46.58175570841874
01152.csv,0.0,47.468747071359445
01153.csv,1.7766253650573356,46.6182686357438
01155.csv,0.0,45.27096946297356
01157.csv,1.7711492511648208,46.65481065319437
01159.csv,0.0,45.36332603257128
01161.csv,1.7787613674187475,46.619182956582726
01162.csv,0.0,47.486485425729306
01163.csv,1.7773470724717382,46.60366863363219
01164.csv,0.0,47.39299430014601
01165.csv,1.7740315814275327,46.57381836313489
01166.csv,0.0,47.368608198579686
01167.csv,1.7721474562771542,46.57107246668459
01168.csv,0.0,47.35450105099713
01169.csv,1.7711588254110666,46.57525000471887
01171.csv,0.0,45.20019710718884
01173.csv,1.7701006566446669,46.595744628238876
01174.csv,0.0,47.42602155312617
01175.csv,1.7689692407168363,46.590822736074244
01176.csv,0.0,47.3862556603442
01177.csv,1.7683000610942439,46.58586549952028
01178.csv,0.0,47.405511548153925
01179.csv,1.7673110261594722,46.5758122617484
01180.csv,0.0,47.43014962933477
01181.csv,1.7635246008104855,46.58271510086875
01183.csv,0.0,45.199553423182365
01185.csv,1.7635918261575003,46.603041552734716
01186.csv,0.0,47.496037522052674
01187.csv,1.7616759151472219,46.61309817504193
01188.csv,0.0,47.37097055868945
01189.csv,1.7604102887193227,46.59865570963739
01190.csv,0.0,47.318682005868894
01191.csv,1.7609366453253692,46.63228305206254
01192.csv,0.0,47.45380888958172
01193.csv,1.7582899345713658,46.67401587291834
01195.csv,0.0,45.252754398654666
01197.csv,1.7555278570867319,46.6795965089012
01198.csv,0.0,47.47686453465312
01199.csv,1.7541857397694938,46.67202830022047
01200.csv,0.0,47.47310755058883
01201.csv,1.7523089607026925,46.65767883776242
01202.csv,0.0,47.45072782998121
01203.csv,1.752151257068809,46.663210424412384
01204.csv,0.0,47.463810589860415
01205.csv,1.7479437537206617,46.72315005132993
01207.csv,0.0,45.24386523351715
01209.csv,1.6648128579066388,49.20365871603701
01211.csv,0.0,45.257362316433486
01213.csv,1.6521201039739777,49.223225662943264
01214.csv,0.0,50.62213208915374
01215.csv,1.643609891348628,49.220190495166555
01216.csv,0.0,50.505410664772434
01217.csv,1.6357354544944787,49.209193585328386
01218.csv,0.0,50.515522798567865
01219.csv,1.628072714726052,49.20978535323382
01220.csv,0.0,50.36952810335514
01221.csv,1.620758788809868,49.223908241555655
01223.csv,0.0,45.19082501095892
01225.csv,1.3557548468466942,55.22396530174821
01227.csv,0.0,45.34551559125949
01229.csv,1.3600757315262348,55.18270800618782
01230.csv,0.0,56.04602719576985
01231.csv,0.6678222484314371,34.00938621659461
01233.csv,0.0,25.42853217570565
01235.csv,0.7856484967529955,34.611432122088296
01236.csv,0.0,27.987413779024216
01237.csv,0.7809111358002158,34.68681219654756
01238.csv,0.0,27.68952907690553
01239.csv,0.7738853014171843,34.811270330312034
01240.csv,0.0,27.918793856832615
01241.csv,0.7570814879305001,34.700514253727306
01242.csv,0.0,27.99411271997753
01243.csv,0.7346689235760105,34.28176652274181
01245.csv,0.0,25.29578457890097
01247.csv,0.7725158448688547,34.62232370365686
01249.csv,0.0,26.061438305448807
01251.csv,0.7674311115976,34.553899163695846
01252.csv,0.0,28.130581794740905
01253.csv,0.7531159630693264,34.48144269268306
01254.csv,0.0,28.141339368831503
01255.csv,0.734844961388459,33.90904089302669
01256.csv,0.0,27.524717469745056
01257.csv,0.7387308456859103,34.36528007778487
01258.csv,0.0,28.33715754426064
01259.csv,0.70900125649601,33.64019686416128
01261.csv,0.0,25.688163187608318
01263.csv,1.705995573888768,44.23018937972422
01265.csv,0.0,45.11523308265781
01267.csv,1.7293754955794218,46.47315818532699
01268.csv,0.0,46.26942436209752
01269.csv,1.7313020172117861,46.44394689712104
01270.csv,0.0,46.262256994503545
01271.csv,1.7302344235261655,46.42865429562903
01272.csv,0.0,46.22240266778244
01273.csv,1.7325998974598469,46.41508518146333
01274.csv,0.0,46.2944779269066
01275.csv,1.7319408765573205,46.44115947234165
01277.csv,0.0,45.23848732823557
01279.csv,1.722749909033038,46.469403063385194
01281.csv,0.0,45.32053041247199
01283.csv,1.7303509068824188,46.456444760032895
01284.csv,0.0,46.26493440532767
01285.csv,1.7318105864270186,46.43230597500888
01286.csv,0.0,46.22489718260165
01287.csv,1.730587665885121,46.40051386228835
01288.csv,0.0,46.24716797171373
01289.csv,1.7319138858465686,46.39475767964007
01290.csv,0.0,46.25810442780032
01291.csv,1.7307876384328418,46.39655555625566
01293.csv,0.0,45.179225484059
01295.csv,1.7322265909311005,46.41425171971311
01296.csv,0.0,46.29816816470427
01297.csv,1.7313615083248637,46.41708321843935
01298.csv,0.0,46.29644319793474
01299.csv,1.7302701706378727,46.415269224937745
01300.csv,0.0,46.29657124238378
01301.csv,1.7291042255073212,46.39695876974232
01302.csv,0.0,46.30083558595874
01303.csv,1.7279896875051912,46.396562673804155
01305.csv,0.0,45.155361787649205
01307.csv,1.7280116192098989,46.42014596743581
01308.csv,0.0,46.32945280011743
01309.csv,1.7290970858462464,46.43207057904197
01310.csv,0.0,46.28402308002896
